date,High
2022-03-07,2644.386941579716
2022-03-06,2689.4531
2022-03-05,2691.8042
2022-03-04,2852.9937440110266
2022-03-03,2980.4524804570133
2022-03-02,3049.8164664259634
2022-03-01,3042.9525
2022-02-28,2946.428757127266
2022-02-27,2846.128517380177
2022-02-26,2857.132943589112
2022-02-25,2830.4895211715907
2022-02-24,2694.7542
2022-02-23,2754.0263
2022-02-22,2654.1101
2022-02-21,2755.1098
2022-02-20,2772.2785
2022-02-19,2833.302294590167
2022-02-18,2942.3693
2022-02-17,3155.2644
2022-02-16,3187.5958
2022-02-15,3185.112738060397
2022-02-14,2958.758714162838
2022-02-13,2950.0177
2022-02-12,2980.7219424326304
2022-02-11,3130.099367923384
2022-02-10,3275.1346
2022-02-09,3264.4265
2022-02-08,3224.5617983763746
2022-02-07,3186.4624
2022-02-06,3059.32454864352
2022-02-05,3058.2666
2022-02-04,2987.9202559383475
2022-02-03,2714.3062
2022-02-02,2807.0536494175185
2022-02-01,2805.341025069112
2022-01-31,2699.2795
2022-01-30,2634.673456628319
2022-01-29,2629.5541
2022-01-28,2551.123
2022-01-27,2513.429473709501
2022-01-26,2706.0679
2022-01-25,2500.2778
2022-01-24,2542.4014
2022-01-23,2547.2713430322106
2022-01-22,2622.087238044495
2022-01-21,3032.107988606642
2022-01-20,3269.945701637155
2022-01-19,3179.1756185618533
2022-01-18,3242.991
2022-01-17,3356.418118243735
2022-01-16,3378.9543
2022-01-15,3367.666119645886
2022-01-14,3334.329197144645
2022-01-13,3409.0415714044507
2022-01-12,3409.9251
2022-01-11,3258.216493812775
2022-01-10,3188.1384
2022-01-09,3215.3340310306576
2022-01-08,3246.629484450562
2022-01-07,3419.455029922317
2022-01-06,3554.4911
2022-01-05,3849.9841
2022-01-04,3888.932141387376
2022-01-03,3847.9775
2022-01-02,3850.0803
2022-01-01,3785.0750671340993
2021-12-31,3821.7261
2021-12-30,3774.378773601587
2021-12-29,3836.195188878529
2021-12-28,4044.256507503601
2021-12-27,4128.6383
2021-12-26,4105.3506
2021-12-25,4134.1729
2021-12-24,4134.710727099428
2021-12-23,4149.494505795375
2021-12-22,4071.3591460747584
2021-12-21,4057.832067866085
2021-12-20,3971.772178490128
2021-12-19,4018.2439
2021-12-18,3987.5375
2021-12-17,3992.7539
2021-12-16,4104.889911214258
2021-12-15,4079.183914444722
2021-12-14,3880.333305460678
2021-12-13,4143.792754466247
2021-12-12,4175.858550347876
2021-12-11,4095.695081544233
2021-12-10,4219.469858617035
2021-12-09,4473.078773812109
2021-12-08,4450.6467819054415
2021-12-07,4422.8824
2021-12-06,4364.452882372813
2021-12-05,4243.921291463281
2021-12-04,4238.4659
2021-12-03,4643.006075327383
2021-12-02,4624.227941198096
2021-12-01,4769.294091530394
2021-11-30,4721.5876
2021-11-29,4460.0291
2021-11-28,4300.929187517085
2021-11-27,4184.982233264034
2021-11-26,4544.8713514456485
2021-11-25,4550.477718779292
2021-11-24,4373.9907
2021-11-23,4387.332044193312
2021-11-22,4300.1512
2021-11-21,4418.946412151297
2021-11-20,4436.529986422346
2021-11-19,4307.1171
2021-11-18,4343.115519984542
2021-11-17,4292.0509
2021-11-16,4571.8677
2021-11-15,4770.282399667801
2021-11-14,4694.537514126889
2021-11-13,4704.316891203014
2021-11-12,4808.224
2021-11-11,4778.072303116837
2021-11-10,4867.173594094124
2021-11-09,4834.0028433064645
2021-11-08,4822.4666
